year,round,college_code,college_name,branch_code,branch_name,category,rank,percentile
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GOPENS,40678,77.8495773
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GSCS,55830,68.2985361
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GSTS,86718,43.3167495
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GVJS,45691,74.5106403
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GNT1S,41586,77.0666918
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GNT2S,51711,70.9263207
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GNT3S,49334,72.5765063
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,GOBCS,46967,74.0962113
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,LOPENS,30535,83.4045178
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,LSCS,50420,71.6451268
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,LSTS,79098,50.9996691
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,LVJS,40679,77.8495773
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,LNT2S,72814,55.8902921
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,LOBCS,41709,77.0666918
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,DEFOPENS,88218,42.7946749
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,TFWS,19635,89.407761
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,DEFROBCS,98060,32.4992712
2022,1,1002,"Government College of Engineering, Amravati",100219110,Civil Engineering,EWS,52672,70.2135829
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GOPENS,6412,96.4453291
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GSCS,9920,94.6469248
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GSTS,41139,77.1458362
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GVJS,17056,90.8078665
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GNT1S,7766,95.7384206
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GNT2S,9524,94.8196814
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GNT3S,10818,94.1471246
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,GOBCS,6904,96.1905225
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,LOPENS,4603,97.3751017
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,LSCS,8998,95.1073753
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,LSTS,32400,82.424443
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,LVJS,15893,91.4761117
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,LNT1S,7378,95.95134
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,LNT2S,14019,92.4735769
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,LOBCS,6218,96.5320687
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,PWDOPENS,79110,50.9996691
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,DEFOPENS,15876,91.4761117
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,TFWS,4763,97.3134328
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,PWDROBC,79305,50.816249
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,DEFRSCS,23301,87.4346052
2022,1,1002,"Government College of Engineering, Amravati",100224210,Computer Science and Engineering,EWS,7872,95.7059576
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GOPENS,8456,95.3393686
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GSCS,13932,92.5142196
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GSTS,44445,75.4846987
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GVJS,16510,91.1038771
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GNT1S,9228,94.9538024
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GNT2S,9942,94.6205981
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GNT3S,20505,88.9823699
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,GOBCS,8735,95.2545256
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,LOPENS,8400,95.3875689
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,LSCS,14435,92.2302228
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,LSTS,31172,83.1650789
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,LNT1S,21744,88.2761636
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,LNT2S,17754,90.4382847
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,LOBCS,9179,94.9790794
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,PWDOPENS,80636,49.0525702
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,DEFOPENS,24544,86.8356112
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,TFWS,7435,95.9209717
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,PWDROBC,93664,37.5478565
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,DEFROBCS,28236,84.8614274
2022,1,1002,"Government College of Engineering, Amravati",100224610,Information Technology,EWS,9683,94.7015776
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GOPENS,26610,85.6827453
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GSCS,35923,80.5336015
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GSTS,80097,49.556541
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GVJS,48372,72.8897104
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GNT1S,27089,85.4043578
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GNT2S,36467,80.2656546
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GNT3S,39928,78.1473584
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,GOBCS,30649,83.3246679
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,LOPENS,26549,85.6913808
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,LSCS,29692,84.0382056
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,LSTS,48168,72.8974176
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,LVJS,40479,77.9458986
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,LNT2S,28122,84.8685155
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,LOBCS,25800,86.1713847
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,PWDOPENS,54377,69.1685966
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,DEFOPENS,78548,51.2359011
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,TFWS,18803,89.9192371
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,DEFROBCS,110745,18.3037194
2022,1,1002,"Government College of Engineering, Amravati",100229310,Electrical Engineering,EWS,35192,80.8718313
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GOPENS,15492,91.6047864
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GSCS,22933,87.6299679
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GSTS,64864,61.8814494
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GVJS,28519,84.6390824
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GNT1S,20509,88.9823699
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GNT2S,19466,89.5056923
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GNT3S,26282,85.8374792
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,GOBCS,15967,91.4536974
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,LOPENS,14248,92.3335702
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,LSCS,22745,87.7973797
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,LSTS,102922,27.3337429
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,LVJS,44740,75.3508645
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,LNT1S,20321,89.0594645
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,LNT2S,27605,85.0225065
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,LOBCS,13964,92.4845102
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,PWDOPENS,100795,29.3528763
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,DEFOPENS,30393,83.4474115
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,TFWS,11631,93.7141189
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,PWDROBC,104414,25.8381109
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,DEFROBCS,41669,77.0666918
2022,1,1002,"Government College of Engineering, Amravati",100237210,Electronics and Telecommunication Engg,EWS,16352,91.1864731
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,GOPENS,49414,72.5765063
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,GSCS,65659,61.4673542
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,GSTS,112169,16.5730741
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,GNT2S,74875,54.1664697
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,GOBCS,52428,70.7220669
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,LOPENS,46383,74.2012741
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,LSCS,64077,62.3799839
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,LOBCS,48202,72.8974176
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,DEFOPENS,113852,14.2210761
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,TFWS,30615,83.3246679
2022,1,1002,"Government College of Engineering, Amravati",100246610,Instrumentation Engineering,EWS,51690,70.9370842
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GOPENS,34421,81.4005843
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GSCS,42806,76.4889836
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GSTS,109621,19.499854
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GVJS,48115,72.8974176
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GNT1S,47757,73.2440997
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GNT2S,43267,75.8471965
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GNT3S,63985,62.3799839
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,GOBCS,39664,78.2814198
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,LOPENS,40195,78.0555027
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,LSCS,61058,64.4979119
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,LSTS,97556,33.083064
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,LNT1S,81559,48.7700838
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,LNT2S,54000,69.3871747
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,LOBCS,42993,76.4889836
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,DEFOPENS,64866,61.8814494
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,TFWS,21335,88.4908068
2022,1,1002,"Government College of Engineering, Amravati",100261210,Mechanical Engineering,EWS,49115,72.6414198
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,GOPENH,56459,67.7143135
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,GSCH,89272,42.0206383
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,GVJH,64230,62.0823842
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,GNT1H,100270,30.5619889
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,GOBCH,56723,67.4824177
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,LOPENH,24039,87.0274997
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100550310,Food Technology,LOBCH,46268,74.2260244
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,LOPENH,77244,52.2301039
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,LOBCH,84752,45.9187639
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,GOPENH,110078,19.1072714
2022,1,1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,LOPENH,89462,41.9139826
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,GOPENH,72032,56.7650587
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,GSCH,107302,22.4871071
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,GSTH,114482,12.9353233
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,GVJH,85649,44.986801
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,GNT1H,82211,48.2193247
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,GNT2H,83614,46.4456321
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,GOBCH,85512,44.986801
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,LOPENH,68900,59.0639291
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,LSCH,75744,53.8866742
2022,1,1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,LOBCH,80795,49.0525702
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GOPENH,24879,86.5576404
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GSCH,32136,82.59776
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GSTH,79961,50.5614783
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GVJH,25236,86.402198
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GNT1H,29891,83.8902317
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GNT2H,29197,84.1949276
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GNT3H,32709,82.3877908
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,GOBCH,26900,85.606492
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,LOPENH,19777,89.3887863
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,LSCH,40577,77.8495773
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,LSTH,47880,72.9031949
2022,1,1012,"Government College of Engineering,Yavatmal",101224510,Computer Engineering,LOBCH,22081,88.0916175
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GOPENH,59291,65.7244332
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GSCH,89956,41.4815869
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GSTH,95997,35.3945703
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GVJH,67364,60.0860804
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GNT1H,84691,45.9187639
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GNT2H,64003,62.3799839
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GNT3H,72385,56.3628587
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,GOBCH,66703,60.6284658
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,LOPENH,50247,71.6451268
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,LSCH,87804,42.8034319
2022,1,1012,"Government College of Engineering,Yavatmal",101229310,Electrical Engineering,LOBCH,55708,68.2985361
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,GOPENH,41714,77.0666918
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,GSCH,63707,62.3954246
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,GVJH,66207,60.7344231
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,GNT1H,51553,70.9370842
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,GNT2H,50917,71.2367422
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,GNT3H,68536,59.4192464
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,GOBCH,47845,73.2440997
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,LOPENH,39093,78.482599
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,LSCH,53982,69.3871747
2022,1,1012,"Government College of Engineering,Yavatmal",101237210,Electronics and Telecommunication Engg,LOBCH,41348,77.0895594
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GOPENH,70771,57.4413646
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GSCH,100838,29.3528763
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GSTH,120495,4.0235666
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GVJH,72461,56.3628587
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GNT1H,92687,38.6417086
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GNT2H,95363,35.6983743
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GNT3H,108413,21.2317049
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,GOBCH,84149,46.1727561
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,LOPENH,96418,35.1475881
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,LSCH,108877,20.3613489
2022,1,1012,"Government College of Engineering,Yavatmal",101261210,Mechanical Engineering,LOBCH,102356,28.4814025
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GOPENH,12653,93.1714502
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GSCH,24489,86.8703589
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GSTH,78818,51.1072039
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GVJH,17131,90.7746979
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GNT1H,23940,87.0728364
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GNT2H,14360,92.2448203
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GNT3H,37293,79.5386869
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,GOBCH,13209,92.8629709
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,LOPENH,11883,93.5685145
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,LSCH,24257,86.9511499
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,LSTH,66270,60.7344231
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,LOBCH,14266,92.287017
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,PWDOPENH,80456,49.4442605
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124210,Computer Science and Engineering,PWDROBC,101332,29.2342823
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,GOPENH,17463,90.5879529
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,GSCH,29839,83.9142978
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,GSTH,90296,41.1873138
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,GVJH,29028,84.2234647
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,GNT1H,23665,87.2542051
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,GNT2H,20024,89.2369593
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,GOBCH,18077,90.2973471
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,LOPENH,15723,91.5409302
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,LSCH,29888,83.8902317
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,LSTH,79743,50.5614783
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110124610,Information Technology,LOBCH,16467,91.1038771
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],GOPENH,50928,71.2367422
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],GSCH,77561,51.9313711
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],GNT1H,85885,44.9304271
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],GNT2H,54512,69.1685966
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],GNT3H,74419,54.1780657
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],GOBCH,57119,67.2875491
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],LOPENH,41887,77.0311313
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],LSCH,62884,63.5478045
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],LSTH,92091,39.3128682
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110135610,Electrical Engg[Electronics and Power],LOBCH,53928,69.3871747
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,GOPENH,31271,83.1650789
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,GSCH,49984,71.7637042
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,GVJH,34244,81.4109415
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,GNT1H,35746,80.5501725
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,GNT2H,43494,75.7886771
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,GNT3H,48023,72.9031949
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,GOBCH,34248,81.4109415
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,LOPENH,24097,87.0274997
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,LSCH,59968,65.2657662
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,LSTH,120331,4.2387378
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,LNT2H,25084,86.5103056
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110137210,Electronics and Telecommunication Engg,LOBCH,31577,82.8743796
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,GOPENH,64420,62.0823842
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,GSCH,106848,23.121138
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,GVJH,77632,51.9313711
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,GNT1H,85930,44.9304271
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,GNT2H,72666,55.8902921
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,GNT3H,106100,23.9542468
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,GOBCH,75284,54.124615
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,LOPENH,68056,59.5292331
2022,1,1101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",110161210,Mechanical Engineering,LOBCH,76382,52.8246408
